127.0.0.1 - - [13/Oct/2020:17:32:52 +0530] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:45:11 +0530] "GET /Aios/status HTTP/1.1" 200 3084
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:45:14 +0530] "GET /Aios/leave HTTP/1.1" 200 11186
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:45:15 +0530] "GET /fonts/OpenSans/OpenSans-Regular.ttf HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:45:18 +0530] "GET /Aios/cancel.jsp?qid=0&id=s1032190124 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:45:18 +0530] "GET /Aios/status HTTP/1.1" 200 3084
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:46:43 +0530] "GET /Aios/index HTTP/1.1" 200 9290
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:46:45 +0530] "GET /Aios/login? HTTP/1.1" 200 5939
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:46:55 +0530] "POST /Aios/login HTTP/1.1" 200 6318
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:46:58 +0530] "GET /Aios/leave HTTP/1.1" 200 11186
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:46:59 +0530] "GET /fonts/OpenSans/OpenSans-Regular.ttf HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:47:02 +0530] "GET /Aios/cancel.jsp?qid=0&id=s1032190124 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:47:02 +0530] "GET /Aios/leave HTTP/1.1" 200 11186
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:47:03 +0530] "GET /fonts/OpenSans/OpenSans-Regular.ttf HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:47:06 +0530] "GET /Aios/cancel.jsp?qid=0&id=s1032190124 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:47:06 +0530] "GET /Aios/leave HTTP/1.1" 200 11186
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:47:06 +0530] "GET /fonts/OpenSans/OpenSans-Regular.ttf HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:47:10 +0530] "GET /Aios/cancel.jsp?qid=0&id=s1032190124 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:47:11 +0530] "GET /Aios/leave HTTP/1.1" 200 11186
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:47:11 +0530] "GET /fonts/OpenSans/OpenSans-Regular.ttf HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:47:17 +0530] "GET /Aios/cancel.jsp?qid=0&id=s1032190124 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:47:17 +0530] "GET /Aios/leave HTTP/1.1" 200 11186
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:47:18 +0530] "GET /fonts/OpenSans/OpenSans-Regular.ttf HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:47:39 +0530] "GET /Aios/leave HTTP/1.1" 200 10653
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:47:40 +0530] "GET /fonts/OpenSans/OpenSans-Regular.ttf HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:47:42 +0530] "GET /Aios/cancel.jsp?qid=0&id=s1032190124 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:47:42 +0530] "GET /Aios/leave HTTP/1.1" 200 10653
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:47:43 +0530] "GET /fonts/OpenSans/OpenSans-Regular.ttf HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:47:45 +0530] "GET /Aios/cancel.jsp?qid=0&id=s1032190124 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:47:45 +0530] "GET /Aios/leave HTTP/1.1" 200 10653
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:47:46 +0530] "GET /fonts/OpenSans/OpenSans-Regular.ttf HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:50:38 +0530] "GET /Aios/leave HTTP/1.1" 200 10653
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:50:39 +0530] "GET /fonts/OpenSans/OpenSans-Regular.ttf HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:50:41 +0530] "GET /Aios/cancel.jsp?qid=0&id=s1032190124 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:50:41 +0530] "GET /Aios/leave HTTP/1.1" 200 10653
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:50:41 +0530] "GET /fonts/OpenSans/OpenSans-Regular.ttf HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:51:30 +0530] "GET /Aios/cancel.jsp?qid=0&id=s1032190124 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:51:30 +0530] "GET /Aios/leave HTTP/1.1" 200 10653
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:51:31 +0530] "GET /fonts/OpenSans/OpenSans-Regular.ttf HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:54:11 +0530] "GET /Aios/application HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:54:41 +0530] "POST /Aios/application HTTP/1.1" 200 5305
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:54:45 +0530] "GET /Aios/leave HTTP/1.1" 200 11193
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:54:46 +0530] "GET /fonts/OpenSans/OpenSans-Regular.ttf HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:55:08 +0530] "GET /Aios/index HTTP/1.1" 200 9290
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:55:10 +0530] "GET /Aios/login? HTTP/1.1" 200 5939
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:55:18 +0530] "POST /Aios/login HTTP/1.1" 200 6312
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:55:21 +0530] "GET /Aios/leave HTTP/1.1" 200 9809
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:55:22 +0530] "GET /fonts/OpenSans/OpenSans-Regular.ttf HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:55:26 +0530] "GET /Aios/status HTTP/1.1" 200 4227
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:55:28 +0530] "GET /Aios/accept.jsp?qid=12&id=null HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:55:29 +0530] "GET /Aios/status HTTP/1.1" 200 3318
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:55:32 +0530] "GET /Aios/index HTTP/1.1" 200 9290
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:55:34 +0530] "GET /Aios/login? HTTP/1.1" 200 5939
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:55:43 +0530] "POST /Aios/login HTTP/1.1" 200 6318
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:55:46 +0530] "GET /Aios/leave HTTP/1.1" 200 11184
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:55:47 +0530] "GET /fonts/OpenSans/OpenSans-Regular.ttf HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:55:50 +0530] "GET /Aios/cancel.jsp?qid=0&id=s1032190124 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:55:50 +0530] "GET /Aios/leave HTTP/1.1" 200 11184
0:0:0:0:0:0:0:1 - - [13/Oct/2020:17:55:51 +0530] "GET /fonts/OpenSans/OpenSans-Regular.ttf HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [13/Oct/2020:18:05:12 +0530] "GET /Aios/index HTTP/1.1" 200 9290
0:0:0:0:0:0:0:1 - - [13/Oct/2020:18:07:52 +0530] "GET /Aios/login? HTTP/1.1" 200 5939
0:0:0:0:0:0:0:1 - - [13/Oct/2020:19:30:35 +0530] "GET /Aios/index HTTP/1.1" 200 9290
0:0:0:0:0:0:0:1 - - [13/Oct/2020:19:30:38 +0530] "GET /Aios/login? HTTP/1.1" 200 5939
0:0:0:0:0:0:0:1 - - [13/Oct/2020:19:30:46 +0530] "POST /Aios/login HTTP/1.1" 200 5966
0:0:0:0:0:0:0:1 - - [13/Oct/2020:19:30:58 +0530] "POST /Aios/login HTTP/1.1" 200 6318
0:0:0:0:0:0:0:1 - - [13/Oct/2020:19:31:02 +0530] "GET /Aios/leave HTTP/1.1" 200 11184
0:0:0:0:0:0:0:1 - - [13/Oct/2020:19:31:03 +0530] "GET /fonts/OpenSans/OpenSans-Regular.ttf HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [13/Oct/2020:19:31:08 +0530] "GET /Aios/application HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [13/Oct/2020:19:42:32 +0530] "GET /Aios/index HTTP/1.1" 200 9290
0:0:0:0:0:0:0:1 - - [13/Oct/2020:20:03:34 +0530] "GET /Aios/login? HTTP/1.1" 200 5939
0:0:0:0:0:0:0:1 - - [13/Oct/2020:20:03:43 +0530] "POST /Aios/login HTTP/1.1" 200 6318
0:0:0:0:0:0:0:1 - - [13/Oct/2020:20:03:50 +0530] "GET /Aios/leave HTTP/1.1" 200 11184
0:0:0:0:0:0:0:1 - - [13/Oct/2020:20:03:51 +0530] "GET /fonts/OpenSans/OpenSans-Regular.ttf HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [13/Oct/2020:20:04:05 +0530] "GET /Aios/application HTTP/1.1" 200 5295
0:0:0:0:0:0:0:1 - - [13/Oct/2020:20:04:37 +0530] "POST /Aios/application HTTP/1.1" 200 5305
0:0:0:0:0:0:0:1 - - [13/Oct/2020:20:04:40 +0530] "GET /Aios/leave HTTP/1.1" 200 11724
0:0:0:0:0:0:0:1 - - [13/Oct/2020:20:04:40 +0530] "GET /fonts/OpenSans/OpenSans-Regular.ttf HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [13/Oct/2020:20:04:50 +0530] "GET /Aios/index HTTP/1.1" 200 9290
0:0:0:0:0:0:0:1 - - [13/Oct/2020:20:05:01 +0530] "GET /Aios/login? HTTP/1.1" 200 5939
0:0:0:0:0:0:0:1 - - [13/Oct/2020:20:05:06 +0530] "POST /Aios/login HTTP/1.1" 200 6312
0:0:0:0:0:0:0:1 - - [13/Oct/2020:20:05:11 +0530] "GET /Aios/leave HTTP/1.1" 200 9809
0:0:0:0:0:0:0:1 - - [13/Oct/2020:20:05:12 +0530] "GET /fonts/OpenSans/OpenSans-Regular.ttf HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [13/Oct/2020:20:05:17 +0530] "GET /Aios/status HTTP/1.1" 200 4227
0:0:0:0:0:0:0:1 - - [13/Oct/2020:20:05:29 +0530] "GET /Aios/accept.jsp?qid=13&id=null HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [13/Oct/2020:20:05:29 +0530] "GET /Aios/status HTTP/1.1" 200 3318
0:0:0:0:0:0:0:1 - - [13/Oct/2020:20:05:32 +0530] "GET /Aios/index HTTP/1.1" 200 9290
0:0:0:0:0:0:0:1 - - [13/Oct/2020:20:05:37 +0530] "GET /Aios/login? HTTP/1.1" 200 5939
0:0:0:0:0:0:0:1 - - [13/Oct/2020:20:05:43 +0530] "POST /Aios/login HTTP/1.1" 200 6318
0:0:0:0:0:0:0:1 - - [13/Oct/2020:20:05:47 +0530] "GET /Aios/leave HTTP/1.1" 200 11715
0:0:0:0:0:0:0:1 - - [13/Oct/2020:20:05:48 +0530] "GET /fonts/OpenSans/OpenSans-Regular.ttf HTTP/1.1" 404 1021
0:0:0:0:0:0:0:1 - - [13/Oct/2020:20:05:56 +0530] "GET /Aios/index HTTP/1.1" 200 9290
